/apps/rocoto/1.3.3/bin/rocotostat -w /home/Bo.Huang/JEDI-2020/UFS-Aerosols_RETcyc/UFS-Aerosols-EP4_JEDI-AeroDA-Reanl/dr-work/xmlFiles//RET_EP4_SpinUp_41M_C96_202005.xml -d /scratch2/BMC/gsd-fv3-dev/bhuang/expRuns/UFS-Aerosols_RETcyc//RET_EP4_SpinUp_41M_C96_202005/dr-work/RET_EP4_SpinUp_41M_C96_202005.db
       CYCLE                    TASK                       JOBID               STATE         EXIT STATUS     TRIES      DURATION
202005291800          gdasrplsfccntl                           -                   -                   -         -             -
202005291800       gdasrplsfc_enkf01                           -                   -                   -         -             -
202005291800       gdasrplsfc_enkf02                           -                   -                   -         -             -
202005291800       gdasrplsfc_enkf03                           -                   -                   -         -             -
202005291800       gdasrplsfc_enkf04                           -                   -                   -         -             -
202005291800                gdasfcst                           -                   -                   -         -             -
202005291800              gdasefcs01                           -                   -                   -         -             -
202005291800              gdasefcs02                           -                   -                   -         -             -
202005291800              gdasefcs03                           -                   -                   -         -             -
202005291800              gdasefcs04                           -                   -                   -         -             -
202005291800              gdasefcs05                           -                   -                   -         -             -
202005291800              gdasefcs06                           -                   -                   -         -             -
202005291800              gdasefcs07                           -                   -                   -         -             -
202005291800              gdasefcs08                           -                   -                   -         -             -
202005291800              gdasemean1                           -                   -                   -         -             -
202005291800              gdasemean2                           -                   -                   -         -             -
202005291800              gdasemean3                           -                   -                   -         -             -
202005291800              gdasemean4                           -                   -                   -         -             -
202005291800              gdasemean5                           -                   -                   -         -             -
202005291800              gdasemean6                           -                   -                   -         -             -
202005291800                gdasarch                           -                   -                   -         -             -
================================================================================================================================
202005300000         gdasretrievemet                           -                   -                   -         -             -
202005300000          gdasmetinccntl                           -                   -                   -         -             -
202005300000       gdasmetinc_enkf01                           -                   -                   -         -             -
202005300000       gdasmetinc_enkf02                           -                   -                   -         -             -
202005300000       gdasmetinc_enkf03                           -                   -                   -         -             -
202005300000       gdasmetinc_enkf04                           -                   -                   -         -             -
202005300000          gdasrplsfccntl                           -                   -                   -         -             -
